OID_,Shape_Leng,Shape_Area,ET_mean_2001,ET_mean_2005,ET_mean_2010,ET_mean_2015,ET_mean_2020,ET_mean__5,zone,LULC_Code,Litho,aspect,curvature,elevation,rain,Location,centroid_lat,centroid_lon,names_LULC_Code,names_Litho,gw_pot,gwp_class,slope,hillshade,urban_1995,urban_2000,urban_2005,urban_2010,urban_2015,urban_name_1995,urban_name_2000,urban_name_2005,urban_name_2010,urban_name_2015,
1783,0.01796,2.02E-05,72.37837838,83.81578947,54.84848485,70.43243243,75.16666667,73.06917293,Raipur,4,1,175.7050656,0.01587655,622.8555556,1393.976196,Raipur,30.27499585,78.07429064,Forest,1,10,4,3.19536,178.807,4,4,4,4,4,Forest,Forest,Forest,Forest,Forest,
1784,0.01796,2.02E-05,73.58974359,78.57894737,54.65714286,71.59459459,76.52941176,74.8698941,Raipur,4,1,160.3013315,-0.000942125,619.2230769,1393.976196,Raipur,30.27499585,78.07878064,Forest,1,9.423076923,4,2.48596,178.027,3,3,3,3,3,Barren Land,Barren Land,Barren Land,Barren Land,Barren Land,
1785,0.01796,2.02E-05,78.975,86.76315789,60.48571429,72.875,83.11111111,79.37155298,Raipur,3,1,144.8604592,-0.014303794,611.7372263,1411.273929,Raipur,30.27499585,78.08327064,Bareland,1,8.175182482,3,2.79468,175.471,3,3,3,3,3,Barren Land,Barren Land,Barren Land,Barren Land,Barren Land,
1786,0.01796,2.02E-05,78.76923077,87,59.8,75.75,78.35294118,80.00753012,Raipur,3,1,193.0066087,0.004272427,613.6085271,1526.952515,Raipur,30.27499585,78.08776064,Bareland,1,8,3,2.69786,180.039,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
1787,0.01796,2.02E-05,81,94.97297297,70.23529412,86.08333333,74.55555556,84.39481707,Raipur,2,1,182.1738436,0.002794134,616.8098859,1526.952515,Raipur,30.27499585,78.09225064,Cropland,1,8.47148289,3,2.38243,178.422,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
1788,0.01796,2.02E-05,81,94.97297297,70.23529412,86.08333333,74.55555556,84.39481707,Raipur,2,1,190.17613,0.006985337,620.9277567,1526.952515,Raipur,30.27499585,78.09674064,Cropland,1,10,4,2.4303,178.529,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
1789,0.01796,2.02E-05,80.71794872,102.1944444,73.64705882,85.13513514,73.6,84.34408602,Raipur,2,1,176.9293608,-0.004784228,622.7617188,1526.952515,Raipur,30.27499585,78.10123064,Cropland,1,10,4,2.59892,177.582,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
1790,0.01796,2.02E-05,84.15384615,98.07692308,75.48571429,94.45454545,76.05,85.03787879,Raipur,2,1,186.7541671,-0.009455887,624.6617647,1526.952515,Raipur,30.27499585,78.10572064,Cropland,1,10,4,2.42714,178.228,4,4,2,2,2,Forest,Forest,Cropland,Cropland,Cropland,
1791,0.01796,2.02E-05,66.64864865,79.97435897,61.88235294,69.58823529,63.16666667,71.43387816,Raipur,2,1,162.0826881,0.011776561,627.3269231,1526.952515,Raipur,30.27499585,78.11021064,Cropland,1,10,4,2.2835,176.688,4,4,2,2,2,Forest,Forest,Cropland,Cropland,Cropland,
1792,0.01796,2.02E-05,65.22222222,77.125,58.125,62.57894737,67.35294118,69.74140508,Raipur,4,1,177.2194603,-0.006804236,628.8148148,1526.952515,Raipur,30.27499585,78.11470064,Forest,1,9.792592593,4,2.80418,177.341,3,3,3,3,3,Barren Land,Barren Land,Barren Land,Barren Land,Barren Land,
1793,0.01796,2.02E-05,66.57575758,69.03333333,61.46666667,65.97297297,63.33333333,69.70219436,Raipur,4,1,146.6502598,0.010630013,626.5962264,1526.952515,Raipur,30.27499585,78.11919064,Forest,1,8.588679245,3,3.42222,175.626,4,4,4,4,4,Forest,Forest,Forest,Forest,Forest,
1794,0.01796,2.02E-05,31.34615385,52.69230769,44.64,32,46.6,44.64948454,Raipur,4,5,151.0284146,-0.01742931,603.3807692,1526.952515,Raipur,30.27499585,78.12368064,Forest,5,8.115384615,3,4.45185,175.027,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
1795,0.01796,2.02E-05,46.39393939,70.33333333,56.7037037,73.28571429,69,63.11418685,Raipur,2,5,177.9040714,-0.008715538,599.4756554,1526.952515,Raipur,30.27499585,78.12817064,Cropland,5,8.367041199,3,2.21508,177.644,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
1796,0.01796,2.02E-05,31.25714286,60.58333333,41.48484848,39.76315789,43.81818182,50.897474,NA,3,1,148.0909217,-0.010566577,598.1137255,1524.976684,Raipur,30.27499585,78.13266064,Bareland,1,9.160784314,4,2.22252,177.749,,,,,,,,,,,
1797,0.01796,2.02E-05,39.89473684,76.76315789,50.94444444,53.46341463,49.69565217,60.29799427,NA,2,1,191.1826933,-0.00502701,598.6380597,1500.336914,Raipur,30.27499585,78.13715064,Cropland,1,9.768656716,4,2.85137,177.59,,,,,,,,,,,
1798,0.01796,2.02E-05,0,0,0,0,0,0,NA,3,1,218.1585253,-0.099951876,608.2337165,1500.336914,Raipur,30.27499585,78.14164064,Bareland,1,9.141762452,4,5.53587,179.713,,,,,,,,,,,
1799,0.01796,2.02E-05,37.13513514,86.74358974,57.24242424,64.22222222,59.13636364,70.69274538,NA,4,1,250.3318433,0.093118641,675.8838951,1500.336914,Raipur,30.27499585,78.14613064,Forest,1,5.355805243,2,22.7914,180.888,,,,,,,,,,,
1800,0.01796,2.02E-05,39.725,91.51282051,69.38888889,63.02941176,60.42105263,73.38888889,NA,4,12,226.4797018,-0.17960135,730.5970149,1500.336914,Raipur,30.27499585,78.15062064,Forest,12,5.268656716,2,24.5269,155.597,,,,,,,,,,,
1801,0.01796,2.02E-05,37.48717949,93.61538462,72.51428571,58.94117647,66.05263158,74.15683453,NA,4,12,231.5929575,-0.299595721,793.2615385,1500.336914,Raipur,30.27499585,78.15511064,Forest,12,5.161538462,2,25.9703,169.385,,,,,,,,,,,
1802,0.01796,2.02E-05,38.42105263,90.39473684,79.14705882,63.47222222,73.31578947,78.69464544,NA,4,12,241.5099497,0.101234973,965.9372694,1500.336914,Raipur,30.27499585,78.15960064,Forest,12,5.195571956,2,27.1922,177.376,,,,,,,,,,,
1803,0.01796,2.02E-05,38.42105263,90.39473684,79.14705882,63.47222222,73.31578947,78.69464544,NA,4,12,186.1385841,-0.05475409,1032.101961,1500.336914,Raipur,30.27499585,78.16409064,Forest,12,4.682352941,2,31.5626,109.718,,,,,,,,,,,
1804,0.01796,2.02E-05,41.66666667,93.23684211,83.02857143,64.41666667,71.52631579,79.83381924,NA,4,12,154.4142396,-0.094389578,1029.146617,1500.336914,Raipur,30.27499585,78.16858064,Forest,12,4.646616541,2,31.563,91.2256,,,,,,,,,,,
1805,0.01796,2.02E-05,39.78378378,93.86842105,82.34285714,64.02857143,70.35294118,79.07851852,NA,4,12,169.7940927,0.20679642,1014.626923,1500.336914,Raipur,30.27499585,78.17307064,Forest,12,4.538461538,2,30.782,91.1423,,,,,,,,,,,
1806,0.01796,2.02E-05,42.24324324,93.81081081,80.97058824,65.26315789,79.61904762,78.16716418,NA,4,12,121.1915325,0.057745453,902.0494297,1500.336914,Raipur,30.27499585,78.17756064,Forest,12,4.97338403,2,26.95,95.5057,,,,,,,,,,,
1807,0.01796,2.02E-05,45.36842105,89,85.31428571,68.17647059,78.4,79.32582583,NA,4,12,155.5881059,-0.010927249,820.7695167,1496.652032,Raipur,30.27499585,78.18205064,Forest,12,5.866171004,2,15.3196,139.059,,,,,,,,,,,
1808,0.01796,2.02E-05,46.05263158,86.25,76.03125,63.875,75.22222222,77.35413417,NA,4,12,257.2343786,-0.240241851,838.5730769,1434.009033,Raipur,30.27499585,78.18654064,Forest,12,4.446153846,2,19.9357,193.219,,,,,,,,,,,
1809,0.01796,2.02E-05,77.91891892,106.5945946,99.80555556,114,121.8,103.7077151,NA,4,6,221.1114176,0.301068864,956.7563636,1434.009033,Raipur,30.27499585,78.19103064,Forest,6,2.392727273,1,21.7051,172.222,,,,,,,,,,,
1810,0.01796,2.02E-05,33.05555556,78.63888889,83.28571429,94.45,115.7,87.13905325,NA,4,6,187.4137638,-0.155965835,956.7382813,1434.009033,Raipur,30.27499585,78.19552064,Forest,6,2.597609562,1,20.4272,154.672,,,,,,,,,,,
1811,0.01796,2.02E-05,31.97297297,75.97222222,52.8125,57.82352941,62.45454545,61.0495356,NA,4,6,237.8123571,-0.005201693,1073.84556,1434.009033,Raipur,30.27499585,78.20001064,Forest,6,3.138075314,2,25.436,169.824,,,,,,,,,,,
1812,0.01796,2.02E-05,34.23529412,74.55555556,54.12903226,51.46875,62.9047619,61.22874807,NA,4,6,231.2528265,0.357860261,1165.90625,1434.009033,Raipur,30.27499585,78.20450064,Forest,6,2.689655172,1,26.8097,166.2,,,,,,,,,,,
1813,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Raipur,30.27499585,78.20899064,0,0,,,,,,,,,,,,,,,
1814,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Raipur,30.27499585,78.21348064,0,0,,,,,,,,,,,,,,,
1815,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Raipur,30.27499585,78.21797064,0,0,,,,,,,,,,,,,,,
1816,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.27499585,78.22246064,0,0,,,,,,,,,,,,,,,
1817,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.27499585,78.22695064,0,0,,,,,,,,,,,,,,,
1818,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.27499585,78.23144064,0,0,,,,,,,,,,,,,,,
1819,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.27499585,78.23593064,0,0,,,,,,,,,,,,,,,
1820,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.27499585,78.24042064,0,0,,,,,,,,,,,,,,,
1821,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.27499585,78.24491064,0,0,,,,,,,,,,,,,,,
1822,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.27499585,78.24940064,0,0,,,,,,,,,,,,,,,
1823,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.27499585,78.25389064,0,0,,,,,,,,,,,,,,,
1824,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.27499585,78.25838064,0,0,,,,,,,,,,,,,,,
1825,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.27499585,78.26287064,0,0,,,,,,,,,,,,,,,
1826,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.27499585,78.26736064,0,0,,,,,,,,,,,,,,,
1827,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.27499585,78.27185064,0,0,,,,,,,,,,,,,,,
1828,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.27499585,78.27634064,0,0,,,,,,,,,,,,,,,
1829,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.27499585,78.28083064,0,0,,,,,,,,,,,,,,,
1830,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.27499585,78.28532064,0,0,,,,,,,,,,,,,,,
1831,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.27499585,78.28981064,0,0,,,,,,,,,,,,,,,
1832,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.27499585,78.29430064,0,0,,,,,,,,,,,,,,,
1833,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.27499585,78.29879064,0,0,,,,,,,,,,,,,,,
1834,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.27499585,78.30328064,0,0,,,,,,,,,,,,,,,
1835,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Narendranagar,30.27499585,78.30777064,0,0,,,,,,,,,,,,,,,
1836,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Harbatpur,30.27948585,77.82734064,0,0,,,,,,,,,,,,,,,
1837,0.01796,2.02E-05,27.77777778,74.2,58.39393939,40.82857143,59.7,60.03874814,NA,0,7,91.47201885,0.131817649,811.5932203,1371.33313,Clement Town,30.27948585,77.83183064,0,7,,,13.4918,163.337,,,,,,,,,,,
1838,0.01796,2.02E-05,28.5,72.77142857,60.52941176,41.27777778,64.85,62.04819277,NA,4,7,133.8600747,-0.072372323,777.2954545,1378.816424,Clement Town,30.27948585,77.83632064,Forest,7,4,2,12.2749,174.905,,,,,,,,,,,
1839,0.01796,2.02E-05,33.38888889,71.94117647,68.32352941,44,66.45,63.6661743,NA,4,7,179.8407285,0.009869877,755.7655678,1393.315308,Clement Town,30.27948585,77.84081064,Forest,7,4,2,12.291,178.425,,,,,,,,,,,
1840,0.01796,2.02E-05,25.85714286,67.02941176,67.5,43.54054054,80.1,60.55068079,NA,4,7,172.6408142,0.029791517,733.030888,1393.315308,Clement Town,30.27948585,77.84530064,Forest,7,4.146718147,2,11.2321,184.32,,,,,,,,,,,
1841,0.01796,2.02E-05,32.71052632,69.02702703,70.12121212,42.81081081,81.42857143,64.09672619,NA,4,7,171.6901711,-0.101216211,726.3018868,1393.315308,Clement Town,30.27948585,77.84979064,Forest,7,4.060377358,2,10.9733,190.125,,,,,,,,,,,
1842,0.01796,2.02E-05,32.71052632,69.02702703,70.12121212,42.81081081,81.42857143,64.09672619,NA,4,7,146.9221593,0.049551456,723.5763359,1393.315308,Clement Town,30.27948585,77.85428064,Forest,7,4.152671756,2,7.95689,169.355,,,,,,,,,,,
1843,0.01796,2.02E-05,36.91428571,74.48648649,66.77142857,45.81578947,80.22727273,66.02212389,NA,4,7,154.1995332,-0.049470795,699.7529412,1393.315308,Clement Town,30.27948585,77.85877064,Forest,7,3.341176471,2,7.82532,175.843,,,,,,,,,,,
1844,0.01796,2.02E-05,32.44444444,74.86486486,64.72972973,50.97297297,75.08333333,63.76083707,NA,4,7,153.7165649,-0.102063533,681.3481481,1393.315308,Clement Town,30.27948585,77.86326064,Forest,7,4.355555556,2,7.89896,173.207,,,,,,,,,,,
1845,0.01796,2.02E-05,31.86486486,73.61764706,58.41176471,44.52941176,78.60869565,63.62818591,NA,4,7,231.8157492,0.127186863,696.8653846,1393.315308,Clement Town,30.27948585,77.86775064,Forest,7,2.4,1,10.4411,187.512,,,,,,,,,,,
1846,0.01796,2.02E-05,33.77142857,70.73529412,63.82857143,49.73684211,79.54545455,65.11497731,NA,4,7,154.8784317,-0.019338353,683.2180451,1393.315308,Clement Town,30.27948585,77.87224064,Forest,7,2.353383459,1,11.5801,152.692,,,,,,,,,,,
1847,0.01796,2.02E-05,32.08571429,71.23529412,58.06060606,50.57575758,79,64.43238994,NA,4,7,238.0868549,-0.094003902,658.3542435,1393.315308,Clement Town,30.27948585,77.87673064,Forest,7,2.922509225,1,9.39481,189.871,,,,,,,,,,,
1848,0.01796,2.02E-05,81.3125,137,103.8666667,110.9117647,192.1052632,117.7052811,NA,4,1,174.0700388,0.038627122,687.4,1393.315308,Clement Town,30.27948585,77.88122064,Forest,1,4,2,8.00142,191.546,,,,,,,,,,,
1849,0.01796,2.02E-05,84.33333333,138.5806452,103.7666667,113.6363636,190.4761905,119.7878261,NA,4,1,122.0527853,0.008715538,679.1048689,1383.194375,Clement Town,30.27948585,77.88571064,Forest,1,9.370786517,4,3.77627,182.521,,,,,,,,,,,
1850,0.01796,2.02E-05,85.70588235,149,112.5384615,121.78125,191.8,123.1554404,NA,4,1,132.7128848,-0.003297437,668.2538462,1359.297729,Clement Town,30.27948585,77.89020064,Forest,1,9.8,4,3.98939,179.731,,,,,,,,,,,
1851,0.01796,2.02E-05,83.1875,142.3103448,108.2857143,120.6206897,197.4761905,126.0243478,NA,4,1,183.7548686,-0.009019568,658.4844961,1359.297729,Clement Town,30.27948585,77.89469064,Forest,1,9.627906977,4,3.98045,183.547,,,,,,,,,,,
1852,0.01796,2.02E-05,96.5862069,149.6296296,115.1333333,122.8823529,198.8421053,126.7801418,NA,4,1,88.93525981,0.014569665,651.9219331,1359.297729,Clement Town,30.27948585,77.89918064,Forest,1,9.50929368,4,4.27382,176.651,,,,,,,,,,,
1853,0.01796,2.02E-05,99.375,146.3103448,118.3225806,118.5666667,203.2631579,128.3529412,NA,4,1,159.9500917,0.008101541,634.8871595,1359.297729,Clement Town,30.27948585,77.90367064,Forest,1,9.696498054,4,5.0952,180.813,,,,,,,,,,,
1854,0.01796,2.02E-05,95.35483871,146.46875,125.6969697,124.5357143,184,129.2465278,NA,4,1,193.475463,-0.019577986,632.1486989,1359.297729,Clement Town,30.27948585,77.90816064,Forest,1,9.739776952,4,4.23477,181.721,,,,,,,,,,,
1855,0.01796,2.02E-05,101.1724138,143.9117647,125.6363636,118.1034483,175.3684211,129.8055077,NA,4,1,153.3790035,-0.009597019,620.6529851,1359.297729,Clement Town,30.27948585,77.91265064,Forest,1,9.850746269,4,4.35203,177.537,,,,,,,,,,,
1856,0.01796,2.02E-05,101.1724138,143.9117647,125.6363636,118.1034483,175.3684211,129.8055077,NA,4,1,166.368783,0.006594876,620.9615385,1359.297729,Clement Town,30.27948585,77.91714064,Forest,1,9.576923077,4,4.99235,186.077,,,,,,,,,,,
1857,0.01796,2.02E-05,102.5185185,154.4848485,131.6666667,135.1851852,178.3684211,132.695122,NA,4,1,212.2159851,-0.005875244,628.6789668,1359.297729,Clement Town,30.27948585,77.92163064,Forest,1,9.586715867,4,4.90344,186.011,,,,,,,,,,,
1858,0.01796,2.02E-05,108.5862069,153.6333333,133.7647059,128.3448276,195.55,133.4518389,NA,4,1,158.1276054,-0.007176342,633.8046875,1359.297729,Clement Town,30.27948585,77.92612064,Forest,1,9.9609375,4,3.47382,183.891,,,,,,,,,,,
1859,0.01796,2.02E-05,104.5,153.21875,124.4705882,126.6153846,200.55,130.3599291,NA,4,1,145.3241044,0.007479465,637.5839695,1359.297729,Clement Town,30.27948585,77.93061064,Forest,1,9.465648855,4,3.22325,183.63,,,,,,,,,,,
1860,0.01796,2.02E-05,99.79310345,153.1818182,125.6666667,116.2580645,196.9545455,129.0523649,NA,4,1,161.2693454,0.010630014,643.154717,1355.97676,Clement Town,30.27948585,77.93510064,Forest,1,8,3,3.63904,183.053,,,,,,,,,,,
1861,0.01796,2.02E-05,109.6857143,154.8235294,122.9393939,127.5,194.4347826,134.5,NA,4,1,204.4045257,-0.017632765,639.9961089,1346.947876,Clement Town,30.27948585,77.93959064,Forest,1,7.813229572,3,4.3599,185.21,,,,,,,,,,,
1862,0.01796,2.02E-05,111.5882353,159.7575758,125.2727273,131.7241379,196.2380952,134.5191348,NA,4,1,135.9192591,0.004486309,644.1282051,1346.947876,Clement Town,30.27948585,77.94408064,Forest,1,8,3,2.7621,181.436,,,,,,,,,,,
1863,0.01796,2.02E-05,114.8823529,159.4411765,127.53125,132.2580645,203.7,136.5523649,NA,4,1,152.5700583,-0.003272266,636.610687,1346.947876,Clement Town,30.27948585,77.94857064,Forest,1,9.083969466,4,3.38381,181.599,,,,,,,,,,,
1864,0.01796,2.02E-05,116.7941176,166.0294118,127.03125,131.1428571,204.85,137.8863262,NA,4,1,128.3446395,-0.01756263,630.8754717,1346.947876,Clement Town,30.27948585,77.95306064,Forest,1,9.99245283,4,3.45609,182.653,,,,,,,,,,,
1865,0.01796,2.02E-05,107.483871,158.7419355,123.9333333,122.09375,195.2272727,137.9037801,ADB,4,1,155.1975073,0.005941012,624.0895522,1346.947876,Clement Town,30.27948585,77.95755064,Forest,1,9.917910448,4,3.50269,181.668,,,,,,,,,,,
1866,0.01796,2.02E-05,43.76315789,83.27027027,61.78787879,53.4,74.45,68.37593985,ADB,4,1,158.7176637,-0.014408969,612.1921569,1346.947876,Clement Town,30.27948585,77.96204064,Forest,1,9.403921569,4,4.74145,177.224,4,4,4,4,4,Forest,Forest,Forest,Forest,Forest,
1867,0.01796,2.02E-05,87.67567568,117.4054054,75,97.7027027,135.25,104.0486009,ADB,4,1,180.4778045,0.077981127,613.3595506,1346.947876,Clement Town,30.27948585,77.96653064,Forest,1,9.220973783,4,4.28242,180.457,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
1868,0.01796,2.02E-05,88.3125,111.3333333,72.53333333,88.65384615,124.95,90.76936027,ADB,2,1,177.0460391,-0.019388131,602.9382239,1346.947876,Clement Town,30.27948585,77.97102064,Cropland,1,8.942084942,3,3.21155,178.9,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
1869,0.01796,2.02E-05,82.375,97.87878788,54.4137931,73.25925926,82.33333333,76.94690265,Pithuwala,2,1,174.651799,-0.009892311,599.6038462,1346.947876,Clement Town,30.27948585,77.97551064,Cropland,1,8.3,3,3.47071,179.488,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
1870,0.01796,2.02E-05,0,0,0,0,0,0,Pithuwala,2,1,149.3129147,0.005875245,599.3616236,1346.947876,Clement Town,30.27948585,77.98000064,Cropland,1,8.36900369,3,2.05228,181.317,2,2,2,2,1,Cropland,Cropland,Cropland,Cropland,Urban Area,
1871,0.01796,2.02E-05,0,0,0,0,0,0,Pithuwala,1,1,174.6483944,-0.006594875,597.6769231,1346.947876,Clement Town,30.27948585,77.98449064,Urban Area,1,8.969230769,3,2.61214,180.746,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
1872,0.01796,2.02E-05,0,0,0,0,0,0,Pithuwala,1,1,206.1229802,-0.003163593,600.4280443,1346.947876,Clement Town,30.27948585,77.98898064,Urban Area,1,9.276752768,4,2.17674,180.967,3,2,1,1,1,Barren Land,Cropland,Urban Area,Urban Area,Urban Area,
1873,0.01796,2.02E-05,0,0,0,0,0,0,Pithuwala,1,1,157.0305065,0.006077065,600.9160305,1346.947876,Clement Town,30.27948585,77.99347064,Urban Area,1,8,3,2.30249,178.027,3,3,1,1,1,Barren Land,Barren Land,Urban Area,Urban Area,Urban Area,
1874,0.01796,2.02E-05,72.85714286,75.27272727,49.83870968,55.77419355,71.6875,65.61683849,Pithuwala,1,1,172.1123569,-0.011822031,600.3938224,1346.947876,Clement Town,30.27948585,77.99796064,Urban Area,1,8.200772201,3,2.2837,177.842,4,2,1,1,1,Forest,Cropland,Urban Area,Urban Area,Urban Area,
1875,0.01796,2.02E-05,61.56666667,78.8,56.96666667,66.97142857,70.78947368,68.55892256,Pithuwala,1,1,144.3348503,0.014220088,599.5730337,1346.947876,Clement Town,30.27948585,78.00245064,Urban Area,1,8.352059925,3,2.42228,178.258,4,3,3,3,1,Forest,Barren Land,Barren Land,Barren Land,Urban Area,
1876,0.01796,2.02E-05,57.96969697,84.31428571,64.72727273,76.05714286,79.2,76.5267423,Pithuwala,1,1,173.0767759,-0.032660331,596.7333333,1346.947876,Clement Town,30.27948585,78.00694064,Urban Area,1,8.164705882,3,2.28878,179.427,2,2,2,1,1,Cropland,Cropland,Cropland,Urban Area,Urban Area,
1877,0.01796,2.02E-05,80.64102564,95.86111111,69.6,76.56756757,78.15,80.7982327,Pithuwala,1,1,171.466854,0.011425023,598.4477612,1346.947876,Clement Town,30.27948585,78.01143064,Urban Area,1,8.388059701,3,2.42763,176.925,2,2,2,2,1,Cropland,Cropland,Cropland,Cropland,Urban Area,
1878,0.01796,2.02E-05,81.59459459,91.41666667,61.51515152,69,62.16666667,74.58547655,Pithuwala,2,1,179.8502877,0.000463925,595.2954545,1346.947876,Clement Town,30.27948585,78.01592064,Cropland,1,8.045454545,3,2.37511,178.731,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
1879,0.01796,2.02E-05,71.64864865,88.30555556,52.58823529,58.15625,51.36842105,65.66197183,Pithuwala,2,1,186.8414765,-0.011598129,597.5189394,1346.947876,Clement Town,30.27948585,78.02041064,Cropland,1,8.643939394,3,2.64529,179.848,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
1880,0.01796,2.02E-05,0,0,0,0,0,0,Pithuwala,2,1,199.7339446,0.001801119,603.5220588,1346.947876,Clement Town,30.27948585,78.02490064,Cropland,1,9.529411765,4,2.47683,181.224,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
1881,0.01796,2.02E-05,65.47222222,76.33333333,48.67857143,46.32142857,44.93333333,60.24263432,Pithuwala,2,1,182.2020438,0.023735706,607.5271318,1346.947876,Clement Town,30.27948585,78.02939064,Cropland,1,10,4,2.26216,178.826,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
1882,0.01796,2.02E-05,65.52631579,81.14705882,46.51724138,45.27586207,44.92857143,59.45025295,Pithuwala,2,1,181.3268847,-0.01284395,609.2621723,1353.610221,Clement Town,30.27948585,78.03388064,Cropland,1,10,4,2.37729,177.689,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
1883,0.01796,2.02E-05,73,78.84210526,51.17857143,53.45714286,47.625,61.7828125,Pithuwala,2,1,203.5562529,0.004728812,612.1776062,1393.976196,Clement Town,30.27948585,78.03837064,Cropland,1,9.598455598,4,1.66867,179.104,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
1884,0.01796,2.02E-05,52.77419355,64.44736842,44.66666667,42.57142857,47.2,52.99316239,Pithuwala,2,1,170.3514753,-0.008008062,614.3346154,1393.976196,Clement Town,30.27948585,78.04286064,Cropland,1,8.5,3,2.2539,177.15,2,2,2,2,2,Cropland,Cropland,Cropland,Cropland,Cropland,
1885,0.01796,2.02E-05,52.77419355,64.44736842,44.66666667,42.57142857,47.2,52.99316239,Pithuwala,1,5,201.9873065,-0.006446118,613.2105263,1393.976196,Clement Town,30.27948585,78.04735064,Urban Area,5,8.563909774,3,2.0635,179.414,2,1,1,1,1,Cropland,Urban Area,Urban Area,Urban Area,Urban Area,
